GEO_ID,STATE,COUNTY,NAME,LSAD,CENSUSAREA
0500000US38087,38,87,Slope,County,727
0500000US38091,38,91,Steele,County,1975
0500000US38093,38,93,Stutsman,County,21100
0500000US38099,38,99,Walsh,County,11119
0500000US38101,38,101,Ward,County,61675
0500000US38105,38,105,Williams,County,22398
0500000US39001,39,1,Adams,County,28550
0500000US39005,39,5,Ashland,County,53139
0500000US39007,39,7,Ashtabula,County,101497
0500000US37153,37,153,Richmond,County,46639
0500000US37157,37,157,Rockingham,County,93643
0500000US37159,37,159,Rowan,County,138428
0500000US37161,37,161,Rutherford,County,67810
0500000US37163,37,163,Sampson,County,63431
0500000US37165,37,165,Scotland,County,36157
0500000US37169,37,169,Stokes,County,47401
0500000US37171,37,171,Surry,County,73673
0500000US37173,37,173,Swain,County,13981
0500000US37175,37,175,Transylvania,County,33090
0500000US37177,37,177,Tyrrell,County,4407
0500000US34011,34,11,Cumberland,County,156898
0500000US34013,34,13,Essex,County,783969
0500000US34015,34,15,Gloucester,County,288288
0500000US34019,34,19,Hunterdon,County,128349
0500000US34021,34,21,Mercer,County,366513
0500000US34023,34,23,Middlesex,County,809858
0500000US34025,34,25,Monmouth,County,630380
0500000US34027,34,27,Morris,County,492276
0500000US34031,34,31,Passaic,County,501226
0500000US34033,34,33,Salem,County,66083
0500000US42027,42,27,Centre,County,153990
0500000US42029,42,29,Chester,County,498886
0500000US42031,42,31,Clarion,County,39988
0500000US42035,42,35,Clinton,County,39238
0500000US42037,42,37,Columbia,County,67295
0500000US42039,42,39,Crawford,County,88765
0500000US42041,42,41,Cumberland,County,235406
0500000US42043,42,43,Dauphin,County,268100
0500000US42045,42,45,Delaware,County,558979
0500000US42049,42,49,Erie,County,280566
0500000US42051,42,51,Fayette,County,136606
0500000US42055,42,55,Franklin,County,149618
0500000US39009,39,9,Athens,County,64757
0500000US39013,39,13,Belmont,County,70400
0500000US39015,39,15,Brown,County,44846
0500000US39017,39,17,Butler,County,368130
0500000US39021,39,21,Champaign,County,40097
0500000US39025,39,25,Clermont,County,197363
0500000US39027,39,27,Clinton,County,42040
0500000US39029,39,29,Columbiana,County,107841
0500000US39035,39,35,Cuyahoga,County,1280122
0500000US39037,39,37,Darke,County,52959
0500000US39039,39,39,Defiance,County,39037
0500000US39043,39,43,Erie,County,77079
0500000US39045,39,45,Fairfield,County,146156
0500000US39049,39,49,Franklin,County,1163414
0500000US39051,39,51,Fulton,County,42698
0500000US39057,39,57,Greene,County,161573
0500000US45049,45,49,Hampton,County,21090
0500000US45053,45,53,Jasper,County,24777
0500000US45055,45,55,Kershaw,County,61697
0500000US45057,45,57,Lancaster,County,76652
0500000US45059,45,59,Laurens,County,66537
0500000US45063,45,63,Lexington,County,262391
0500000US45065,45,65,McCormick,County,10233
0500000US45067,45,67,Marion,County,33062
0500000US45069,45,69,Marlboro,County,28933
0500000US34039,34,39,Union,County,536499
0500000US34041,34,41,Warren,County,108692
0500000US35003,35,3,Catron,County,3725
0500000US35005,35,5,Chaves,County,65645
0500000US35006,35,6,Cibola,County,27213
0500000US35007,35,7,Colfax,County,13750
0500000US28083,28,83,Leflore,County,32317
0500000US28087,28,87,Lowndes,County,59779
0500000US28089,28,89,Madison,County,95203
0500000US28093,28,93,Marshall,County,37144
0500000US28095,28,95,Monroe,County,36989
0500000US28099,28,99,Neshoba,County,29676
0500000US28103,28,103,Noxubee,County,11545
0500000US28105,28,105,Oktibbeha,County,47671
0500000US28109,28,109,Pearl River,County,55834
0500000US28111,28,111,Perry,County,12250
0500000US42057,42,57,Fulton,County,14845
0500000US42059,42,59,Greene,County,38686
0500000US42061,42,61,Huntingdon,County,45913
0500000US42065,42,65,Jefferson,County,45200
0500000US42067,42,67,Juniata,County,24636
0500000US42071,42,71,Lancaster,County,519445
0500000US42073,42,73,Lawrence,County,91108
0500000US42077,42,77,Lehigh,County,349497
0500000US42079,42,79,Luzerne,County,320918
0500000US42081,42,81,Lycoming,County,116111
0500000US42085,42,85,Mercer,County,116638
0500000US42087,42,87,Mifflin,County,46682
0500000US42089,42,89,Monroe,County,169842
0500000US42091,42,91,Montgomery,County,799874
0500000US39061,39,61,Hamilton,County,802374
0500000US39063,39,63,Hancock,County,74782
0500000US39067,39,67,Harrison,County,15864
0500000US39069,39,69,Henry,County,28215
0500000US39071,39,71,Highland,County,43589
0500000US39075,39,75,Holmes,County,42366
0500000US39079,39,79,Jackson,County,33225
0500000US39081,39,81,Jefferson,County,69709
0500000US39083,39,83,Knox,County,60921
0500000US39085,39,85,Lake,County,230041
0500000US39087,39,87,Lawrence,County,62450
0500000US39093,39,93,Lorain,County,301356
0500000US39095,39,95,Lucas,County,441815
0500000US39099,39,99,Mahoning,County,238823
0500000US39101,39,101,Marion,County,66501
0500000US45071,45,71,Newberry,County,37508
0500000US45073,45,73,Oconee,County,74273
0500000US45075,45,75,Orangeburg,County,92501
0500000US45077,45,77,Pickens,County,119224
0500000US45079,45,79,Richland,County,384504
0500000US45083,45,83,Spartanburg,County,284307
0500000US45085,45,85,Sumter,County,107456
0500000US45089,45,89,Williamsburg,County,34423
0500000US45091,45,91,York,County,226073
0500000US34037,34,37,Sussex,County,149265
0500000US28113,28,113,Pike,County,40404
0500000US28119,28,119,Quitman,County,8223
0500000US28121,28,121,Rankin,County,141617
0500000US28125,28,125,Sharkey,County,4916
0500000US28127,28,127,Simpson,County,27503
0500000US28131,28,131,Stone,County,17786
0500000US28133,28,133,Sunflower,County,29450
0500000US28135,28,135,Tallahatchie,County,15378
0500000US28137,28,137,Tate,County,28886
0500000US28141,28,141,Tishomingo,County,19593
0500000US28143,28,143,Tunica,County,10778
0500000US28147,28,147,Walthall,County,15443
0500000US42095,42,95,Northampton,County,297735
0500000US42097,42,97,Northumberland,County,94528
0500000US42099,42,99,Perry,County,45969
0500000US42101,42,101,Philadelphia,County,1526006
0500000US42103,42,103,Pike,County,57369
0500000US42109,42,109,Snyder,County,39702
0500000US42111,42,111,Somerset,County,77742
0500000US42115,42,115,Susquehanna,County,43356
0500000US42117,42,117,Tioga,County,41981
0500000US42121,42,121,Venango,County,54984
0500000US42123,42,123,Warren,County,41815
0500000US39105,39,105,Meigs,County,23770
0500000US39107,39,107,Mercer,County,40814
0500000US39111,39,111,Monroe,County,14642
0500000US39113,39,113,Montgomery,County,535153
0500000US39115,39,115,Morgan,County,15054
0500000US39119,39,119,Muskingum,County,86074
0500000US39121,39,121,Noble,County,14645
0500000US39123,39,123,Ottawa,County,41428
0500000US39127,39,127,Perry,County,36058
0500000US39129,39,129,Pickaway,County,55698
0500000US39133,39,133,Portage,County,161419
0500000US39135,39,135,Preble,County,42270
0500000US39139,39,139,Richland,County,124475
0500000US39141,39,141,Ross,County,78064
0500000US39145,39,145,Scioto,County,79499
0500000US39149,39,149,Shelby,County,49423
0500000US39151,39,151,Stark,County,375586
0500000US46007,46,7,Bennett,County,3431
0500000US46009,46,9,Bon Homme,County,7070
0500000US46011,46,11,Brookings,County,31965
0500000US46015,46,15,Brule,County,5255
0500000US46019,46,19,Butte,County,10110
0500000US46021,46,21,Campbell,County,1466
0500000US46023,46,23,Charles Mix,County,9129
0500000US46027,46,27,Clay,County,13864
0500000US46031,46,31,Corson,County,4050
0500000US46033,46,33,Custer,County,8216
0500000US46039,46,39,Deuel,County,4364
0500000US46041,46,41,Dewey,County,5301
0500000US46047,46,47,Fall River,County,7094
0500000US46049,46,49,Faulk,County,2364
0500000US46051,46,51,Grant,County,7356
0500000US28151,28,151,Washington,County,51137
0500000US28155,28,155,Webster,County,10253
0500000US28157,28,157,Wilkinson,County,9878
0500000US28161,28,161,Yalobusha,County,12678
0500000US28163,28,163,Yazoo,County,28065
0500000US29003,29,3,Andrew,County,17291
0500000US29005,29,5,Atchison,County,5685
0500000US29009,29,9,Barry,County,35597
0500000US29011,29,11,Barton,County,12402
0500000US29013,29,13,Bates,County,17049
0500000US29017,29,17,Bollinger,County,12363
0500000US42125,42,125,Washington,County,207820
0500000US42127,42,127,Wayne,County,52822
0500000US42129,42,129,Westmoreland,County,365169
0500000US42133,42,133,York,County,434972
0500000US44001,44,1,Bristol,County,49875
0500000US44003,44,3,Kent,County,166158
0500000US44005,44,5,Newport,County,82888
0500000US44007,44,7,Providence,County,626667
0500000US39153,39,153,Summit,County,541781
0500000US39155,39,155,Trumbull,County,210312
0500000US39161,39,161,Van Wert,County,28744
0500000US39163,39,163,Vinton,County,13435
0500000US39167,39,167,Washington,County,61778
0500000US39171,39,171,Williams,County,37642
0500000US39173,39,173,Wood,County,125488
0500000US40001,40,1,Adair,County,22683
0500000US40003,40,3,Alfalfa,County,5642
0500000US40007,40,7,Beaver,County,5636
0500000US40009,40,9,Beckham,County,22119
0500000US40013,40,13,Bryan,County,42416
0500000US40015,40,15,Caddo,County,29600
0500000US40017,40,17,Canadian,County,115541
0500000US46053,46,53,Gregory,County,4271
0500000US46057,46,57,Hamlin,County,5903
0500000US46059,46,59,Hand,County,3431
0500000US46063,46,63,Harding,County,1255
0500000US46065,46,65,Hughes,County,17022
0500000US46069,46,69,Hyde,County,1420
0500000US46071,46,71,Jackson,County,3031
0500000US46075,46,75,Jones,County,1006
0500000US46081,46,81,Lawrence,County,24097
0500000US46083,46,83,Lincoln,County,44828
0500000US46085,46,85,Lyman,County,3755
0500000US46089,46,89,McPherson,County,2459
0500000US46091,46,91,Marshall,County,4656
0500000US46093,46,93,Meade,County,25434
0500000US46095,46,95,Mellette,County,2048
0500000US46101,46,101,Moody,County,6486
0500000US29019,29,19,Boone,County,162642
0500000US29021,29,21,Buchanan,County,89201
0500000US29023,29,23,Butler,County,42794
0500000US29029,29,29,Camden,County,44002
0500000US29031,29,31,Cape Girardeau,County,75674
0500000US29033,29,33,Carroll,County,9295
0500000US29037,29,37,Cass,County,99478
0500000US29039,29,39,Cedar,County,13982
0500000US29041,29,41,Chariton,County,7831
0500000US29045,29,45,Clark,County,7139
0500000US29047,29,47,Clay,County,221939
0500000US29051,29,51,Cole,County,75990
0500000US44009,44,9,Washington,County,126979
0500000US45003,45,3,Aiken,County,160099
0500000US45005,45,5,Allendale,County,10419
0500000US45007,45,7,Anderson,County,187126
0500000US45011,45,11,Barnwell,County,22621
0500000US45013,45,13,Beaufort,County,162233
0500000US45015,45,15,Berkeley,County,177843
0500000US45017,45,17,Calhoun,County,15175
0500000US40021,40,21,Cherokee,County,46987
0500000US40023,40,23,Choctaw,County,15205
0500000US40025,40,25,Cimarron,County,2475
0500000US40029,40,29,Coal,County,5925
0500000US40031,40,31,Comanche,County,124098
0500000US40033,40,33,Cotton,County,6193
0500000US40035,40,35,Craig,County,15029
0500000US40041,40,41,Delaware,County,41487
0500000US40045,40,45,Ellis,County,4151
0500000US40047,40,47,Garfield,County,60580
0500000US40049,40,49,Garvin,County,27576
0500000US40051,40,51,Grady,County,52431
0500000US40055,40,55,Greer,County,6239
0500000US35013,35,13,Doёa Ana,County,209233
0500000US35019,35,19,Guadalupe,County,4687
0500000US35021,35,21,Harding,County,695
0500000US46103,46,103,Pennington,County,100948
0500000US46105,46,105,Perkins,County,2982
0500000US46109,46,109,Roberts,County,10149
0500000US46113,46,113,Shannon,County,13586
0500000US46115,46,115,Spink,County,6415
0500000US46117,46,117,Stanley,County,2966
0500000US46119,46,119,Sully,County,1373
0500000US46123,46,123,Tripp,County,5644
0500000US46127,46,127,Union,County,14399
0500000US46129,46,129,Walworth,County,5438
0500000US46135,46,135,Yankton,County,22438
0500000US47001,47,1,Anderson,County,75129
0500000US47007,47,7,Bledsoe,County,12876
0500000US47009,47,9,Blount,County,123010
0500000US53065,53,65,Stevens,County,43531
0500000US53067,53,67,Thurston,County,252264
0500000US53071,53,71,Walla Walla,County,58781
0500000US53073,53,73,Whatcom,County,201140
0500000US53075,53,75,Whitman,County,44776
0500000US53077,53,77,Yakima,County,243231
0500000US54003,54,3,Berkeley,County,104169
0500000US54005,54,5,Boone,County,24629
0500000US54007,54,7,Braxton,County,14523
0500000US51009,51,9,Amherst,County,32353
0500000US51011,51,11,Appomattox,County,14973
0500000US51015,51,15,Augusta,County,73750
0500000US51017,51,17,Bath,County,4731
0500000US51019,51,19,Bedford,County,68676
0500000US51021,51,21,Bland,County,6824
0500000US51023,51,23,Botetourt,County,33148
0500000US51027,51,27,Buchanan,County,24098
0500000US51029,51,29,Buckingham,County,17146
0500000US51031,51,31,Campbell,County,54842
0500000US54009,54,9,Brooke,County,24069
0500000US51033,51,33,Caroline,County,28545
0500000US51036,51,36,Charles City,County,7256
0500000US51037,51,37,Charlotte,County,12586
0500000US51041,51,41,Chesterfield,County,316236
0500000US51045,51,45,Craig,County,5190
0500000US51047,51,47,Culpeper,County,46689
0500000US51051,51,51,Dickenson,County,15903
0500000US51053,51,53,Dinwiddie,County,28001
0500000US51057,51,57,Essex,County,11151
0500000US51059,51,59,Fairfax,County,1081726
0500000US51061,51,61,Fauquier,County,65203
0500000US51065,51,65,Fluvanna,County,25691
0500000US51067,51,67,Franklin,County,56159
0500000US51069,51,69,Frederick,County,78305
0500000US51071,51,71,Giles,County,17286
0500000US51073,51,73,Gloucester,County,36858
0500000US51077,51,77,Grayson,County,15533
0500000US51079,51,79,Greene,County,18403
0500000US51083,51,83,Halifax,County,36241
0500000US51085,51,85,Hanover,County,99863
0500000US51087,51,87,Henrico,County,306935
0500000US51089,51,89,Henry,County,54151
0500000US51091,51,91,Highland,County,2321
0500000US48271,48,271,Kinney,County,3598
0500000US48273,48,273,Kleberg,County,32061
0500000US48275,48,275,Knox,County,3719
0500000US48277,48,277,Lamar,County,49793
0500000US48283,48,283,La Salle,County,6886
0500000US48285,48,285,Lavaca,County,19263
0500000US48287,48,287,Lee,County,16612
0500000US48289,48,289,Leon,County,16801
0500000US48295,48,295,Lipscomb,County,3302
0500000US48297,48,297,Live Oak,County,11531
0500000US48299,48,299,Llano,County,19301
0500000US48301,48,301,Loving,County,82
0500000US48307,48,307,McCulloch,County,8283
0500000US48313,48,313,Madison,County,13664
0500000US48315,48,315,Marion,County,10546
0500000US48319,48,319,Mason,County,4012
0500000US54011,54,11,Cabell,County,96319
0500000US54015,54,15,Clay,County,9386
0500000US54017,54,17,Doddridge,County,8202
0500000US54019,54,19,Fayette,County,46039
0500000US54023,54,23,Grant,County,11937
0500000US54025,54,25,Greenbrier,County,35480
0500000US54027,54,27,Hampshire,County,23964
0500000US54029,54,29,Hancock,County,30676
0500000US54031,54,31,Hardy,County,14025
0500000US51093,51,93,Isle of Wight,County,35270
0500000US51095,51,95,James City,County,67009
0500000US51099,51,99,King George,County,23584
0500000US51101,51,101,King William,County,15935
0500000US51103,51,103,Lancaster,County,11391
0500000US51105,51,105,Lee,County,25587
0500000US51107,51,107,Loudoun,County,312311
0500000US51111,51,111,Lunenburg,County,12914
0500000US51113,51,113,Madison,County,13308
0500000US51115,51,115,Mathews,County,8978
0500000US48323,48,323,Maverick,County,54258
0500000US48329,48,329,Midland,County,136872
0500000US48331,48,331,Milam,County,24757
0500000US48333,48,333,Mills,County,4936
0500000US48337,48,337,Montague,County,19719
0500000US48339,48,339,Montgomery,County,455746
0500000US48343,48,343,Morris,County,12934
0500000US48347,48,347,Nacogdoches,County,64524
0500000US48349,48,349,Navarro,County,47735
0500000US48351,48,351,Newton,County,14445
0500000US48355,48,355,Nueces,County,340223
0500000US54035,54,35,Jackson,County,29211
0500000US54037,54,37,Jefferson,County,53498
0500000US54039,54,39,Kanawha,County,193063
0500000US54043,54,43,Lincoln,County,21720
0500000US54045,54,45,Logan,County,36743
0500000US54049,54,49,Marion,County,56418
0500000US54051,54,51,Marshall,County,33107
0500000US54053,54,53,Mason,County,27324
0500000US54055,54,55,Mercer,County,62264
0500000US51117,51,117,Mecklenburg,County,32727
0500000US51119,51,119,Middlesex,County,10959
0500000US51125,51,125,Nelson,County,15020
0500000US51131,51,131,Northampton,County,12389
0500000US51133,51,133,Northumberland,County,12330
0500000US51137,51,137,Orange,County,33481
0500000US51139,51,139,Page,County,24042
0500000US51141,51,141,Patrick,County,18490
0500000US51143,51,143,Pittsylvania,County,63506
0500000US51147,51,147,Prince Edward,County,23368
0500000US51149,51,149,Prince George,County,35725
0500000US51153,51,153,Prince William,County,402002
0500000US51155,51,155,Pulaski,County,34872
0500000US48321,48,321,Matagorda,County,36702
0500000US48361,48,361,Orange,County,81837
0500000US48369,48,369,Parmer,County,10269
0500000US48371,48,371,Pecos,County,15507
0500000US48373,48,373,Polk,County,45413
0500000US48377,48,377,Presidio,County,7818
0500000US48383,48,383,Reagan,County,3367
0500000US48385,48,385,Real,County,3309
0500000US48387,48,387,Red River,County,12860
0500000US48389,48,389,Reeves,County,13783
0500000US54057,54,57,Mineral,County,28212
0500000US54063,54,63,Monroe,County,13502
0500000US54065,54,65,Morgan,County,17541
0500000US54069,54,69,Ohio,County,44443
0500000US54071,54,71,Pendleton,County,7695
0500000US54073,54,73,Pleasants,County,7605
0500000US51157,51,157,Rappahannock,County,7373
0500000US51161,51,161,Roanoke,County,92376
0500000US51163,51,163,Rockbridge,County,22307
0500000US51165,51,165,Rockingham,County,76314
0500000US51167,51,167,Russell,County,28897
0500000US51171,51,171,Shenandoah,County,41993
0500000US51173,51,173,Smyth,County,32208
0500000US51175,51,175,Southampton,County,18570
0500000US51177,51,177,Spotsylvania,County,122397
0500000US51179,51,179,Stafford,County,128961
0500000US51183,51,183,Sussex,County,12087
0500000US48391,48,391,Refugio,County,7383
0500000US48395,48,395,Robertson,County,16622
0500000US48401,48,401,Rusk,County,53330
0500000US48403,48,403,Sabine,County,10834
0500000US48405,48,405,San Augustine,County,8865
0500000US48409,48,409,San Patricio,County,64804
0500000US48411,48,411,San Saba,County,6131
0500000US48415,48,415,Scurry,County,16921
0500000US48419,48,419,Shelby,County,25448
0500000US48421,48,421,Sherman,County,3034
0500000US54075,54,75,Pocahontas,County,8719
0500000US54079,54,79,Putnam,County,55486
0500000US54081,54,81,Raleigh,County,78859
0500000US54083,54,83,Randolph,County,29405
0500000US54085,54,85,Ritchie,County,10449
0500000US54087,54,87,Roane,County,14926
0500000US54091,54,91,Taylor,County,16895
0500000US54093,54,93,Tucker,County,7141
0500000US54095,54,95,Tyler,County,9208
0500000US54097,54,97,Upshur,County,24254
0500000US51185,51,185,Tazewell,County,45078
0500000US51191,51,191,Washington,County,54876
0500000US51193,51,193,Westmoreland,County,17454
0500000US51195,51,195,Wise,County,41452
0500000US51199,51,199,York,County,65464
0500000US51510,51,510,Alexandria,city,139966
0500000US51520,51,520,Bristol,city,17835
0500000US51540,51,540,Charlottesville,city,43475
0500000US51550,51,550,Chesapeake,city,222209
0500000US51580,51,580,Covington,city,5961
0500000US51590,51,590,Danville,city,43055
0500000US51600,51,600,Fairfax,city,22565
0500000US51620,51,620,Franklin,city,8582
0500000US51630,51,630,Fredericksburg,city,24286
0500000US51650,51,650,Hampton,city,137436
0500000US51670,51,670,Hopewell,city,22591
0500000US48423,48,423,Smith,County,209714
0500000US48427,48,427,Starr,County,60968
0500000US48433,48,433,Stonewall,County,1490
0500000US48435,48,435,Sutton,County,4128
0500000US48439,48,439,Tarrant,County,1809034
0500000US48443,48,443,Terrell,County,984
0500000US48447,48,447,Throckmorton,County,1641
0500000US48449,48,449,Titus,County,32334
0500000US48451,48,451,Tom Green,County,110224
0500000US48453,48,453,Travis,County,1024266
0500000US48457,48,457,Tyler,County,21766
0500000US48459,48,459,Upshur,County,39309
0500000US48463,48,463,Uvalde,County,26405
0500000US48465,48,465,Val Verde,County,48879
0500000US48469,48,469,Victoria,County,86793
0500000US48471,48,471,Walker,County,67861
0500000US54099,54,99,Wayne,County,42481
0500000US54103,54,103,Wetzel,County,16583
0500000US54107,54,107,Wood,County,86956
0500000US54109,54,109,Wyoming,County,23796
0500000US55003,55,3,Ashland,County,16157
0500000US55007,55,7,Bayfield,County,15014
0500000US55009,55,9,Brown,County,248007
0500000US55011,55,11,Buffalo,County,13587
0500000US51678,51,678,Lexington,city,7042
0500000US51680,51,680,Lynchburg,city,75568
0500000US51685,51,685,Manassas Park,city,14273
0500000US51700,51,700,Newport News,city,180719
0500000US51710,51,710,Norfolk,city,242803
0500000US51730,51,730,Petersburg,city,32420
0500000US51735,51,735,Poquoson,city,12150
0500000US51750,51,750,Radford,city,16408
0500000US51760,51,760,Richmond,city,204214
0500000US51775,51,775,Salem,city,24802
0500000US51790,51,790,Staunton,city,23746
0500000US51800,51,800,Suffolk,city,84585
0500000US51810,51,810,Virginia Beach,city,437994
0500000US51840,51,840,Winchester,city,26203
0500000US53001,53,1,Adams,County,18728
0500000US53003,53,3,Asotin,County,21623
0500000US53005,53,5,Benton,County,175177
0500000US53007,53,7,Chelan,County,72453
0500000US48475,48,475,Ward,County,10658
0500000US48477,48,477,Washington,County,33718
0500000US48479,48,479,Webb,County,250304
0500000US48485,48,485,Wichita,County,131500
0500000US48487,48,487,Wilbarger,County,13535
0500000US48489,48,489,Willacy,County,22134
0500000US48493,48,493,Wilson,County,42918
0500000US48495,48,495,Winkler,County,7110
0500000US48499,48,499,Wood,County,41964
0500000US48501,48,501,Yoakum,County,7879
0500000US48505,48,505,Zapata,County,14018
0500000US49001,49,1,Beaver,County,6629
0500000US55013,55,13,Burnett,County,15457
0500000US55019,55,19,Clark,County,34690
0500000US55021,55,21,Columbia,County,56833
0500000US55023,55,23,Crawford,County,16644
0500000US55031,55,31,Douglas,County,44159
0500000US55037,55,37,Florence,County,4423
0500000US55041,55,41,Forest,County,9304
0500000US53009,53,9,Clallam,County,71404
0500000US53011,53,11,Clark,County,425363
0500000US53015,53,15,Cowlitz,County,102410
0500000US53017,53,17,Douglas,County,38431
0500000US53019,53,19,Ferry,County,7551
0500000US53021,53,21,Franklin,County,78163
0500000US53025,53,25,Grant,County,89120
0500000US53027,53,27,Grays Harbor,County,72797
0500000US48473,48,473,Waller,County,43205
0500000US49003,49,3,Box Elder,County,49975
0500000US49005,49,5,Cache,County,112656
0500000US49007,49,7,Carbon,County,21403
0500000US49009,49,9,Daggett,County,1059
0500000US49013,49,13,Duchesne,County,18607
0500000US49015,49,15,Emery,County,10976
0500000US49017,49,17,Garfield,County,5172
0500000US49019,49,19,Grand,County,9225
0500000US49023,49,23,Juab,County,10246
0500000US49025,49,25,Kane,County,7125
0500000US55043,55,43,Grant,County,51208
0500000US55049,55,49,Iowa,County,23687
0500000US55051,55,51,Iron,County,5916
0500000US55055,55,55,Jefferson,County,83686
0500000US55057,55,57,Juneau,County,26664
0500000US55059,55,59,Kenosha,County,166426
0500000US55061,55,61,Kewaunee,County,20574
0500000US55063,55,63,La Crosse,County,114638
0500000US55069,55,69,Lincoln,County,28743
0500000US55071,55,71,Manitowoc,County,81442
0500000US55077,55,77,Marquette,County,15404
0500000US55078,55,78,Menominee,County,4232
0500000US53029,53,29,Island,County,78506
0500000US53031,53,31,Jefferson,County,29872
0500000US53033,53,33,King,County,1931249
0500000US72025,72,25,Caguas,Muno,142893
0500000US72029,72,29,Canѓvanas,Muno,47648
0500000US72031,72,31,Carolina,Muno,176762
0500000US72033,72,33,Cataёo,Muno,28140
0500000US72035,72,35,Cayey,Muno,48119
0500000US72037,72,37,Ceiba,Muno,13631
0500000US72041,72,41,Cidra,Muno,43480
0500000US72045,72,45,Comerэo,Muno,20778
0500000US47187,47,187,Williamson,County,183182
0500000US47189,47,189,Wilson,County,113993
0500000US48001,48,1,Anderson,County,58458
0500000US48005,48,5,Angelina,County,86771
0500000US48007,48,7,Aransas,County,23158
0500000US48015,48,15,Austin,County,28417
0500000US48019,48,19,Bandera,County,20485
0500000US48021,48,21,Bastrop,County,74171
0500000US48025,48,25,Bee,County,31861
0500000US48029,48,29,Bexar,County,1714773
0500000US48033,48,33,Borden,County,641
0500000US48035,48,35,Bosque,County,18212
0500000US55079,55,79,Milwaukee,County,947735
0500000US55083,55,83,Oconto,County,37660
0500000US55087,55,87,Outagamie,County,176695
0500000US55089,55,89,Ozaukee,County,86395
0500000US55091,55,91,Pepin,County,7469
0500000US55093,55,93,Pierce,County,41019
0500000US55095,55,95,Polk,County,44205
0500000US55101,55,101,Racine,County,195408
0500000US55105,55,105,Rock,County,160331
0500000US55109,55,109,St. Croix,County,84345
0500000US72047,72,47,Corozal,Muno,37142
0500000US72049,72,49,Culebra,Muno,1818
0500000US72053,72,53,Fajardo,Muno,36993
0500000US72055,72,55,Guсnica,Muno,19427
0500000US72057,72,57,Guayama,Muno,45362
0500000US72059,72,59,Guayanilla,Muno,21581
0500000US72061,72,61,Guaynabo,Muno,97924
0500000US72065,72,65,Hatillo,Muno,41953
0500000US72067,72,67,Hormigueros,Muno,17250
0500000US72071,72,71,Isabela,Muno,45631
0500000US72073,72,73,Jayuya,Muno,16642
0500000US72075,72,75,Juana Dэaz,Muno,50747
0500000US72079,72,79,Lajas,Muno,25753
0500000US72081,72,81,Lares,Muno,30753
0500000US72083,72,83,Las Marэas,Muno,9881
0500000US72087,72,87,Loэza,Muno,30060
0500000US72091,72,91,Manatэ,Muno,44113
0500000US72093,72,93,Maricao,Muno,6276
0500000US72097,72,97,Mayagќez,Muno,89080
0500000US72099,72,99,Moca,Muno,40109
0500000US48039,48,39,Brazoria,County,313166
0500000US48041,48,41,Brazos,County,194851
0500000US48043,48,43,Brewster,County,9232
0500000US48049,48,49,Brown,County,38106
0500000US48051,48,51,Burleson,County,17187
0500000US48053,48,53,Burnet,County,42750
0500000US48055,48,55,Caldwell,County,38066
0500000US48057,48,57,Calhoun,County,21381
0500000US55111,55,111,Sauk,County,61976
0500000US55115,55,115,Shawano,County,41949
0500000US55117,55,117,Sheboygan,County,115507
0500000US55121,55,121,Trempealeau,County,28816
0500000US55123,55,123,Vernon,County,29773
0500000US55125,55,125,Vilas,County,21430
0500000US55129,55,129,Washburn,County,15911
0500000US55133,55,133,Waukesha,County,389891
0500000US55135,55,135,Waupaca,County,52410
0500000US55139,55,139,Winnebago,County,166994
0500000US55141,55,141,Wood,County,74749
0500000US56001,56,1,Albany,County,36299
0500000US56003,56,3,Big Horn,County,11668
0500000US56007,56,7,Carbon,County,15885
0500000US56009,56,9,Converse,County,13833
0500000US56011,56,11,Crook,County,7083
0500000US56013,56,13,Fremont,County,40123
0500000US72101,72,101,Morovis,Muno,32610
0500000US72103,72,103,Naguabo,Muno,26720
0500000US72107,72,107,Orocovis,Muno,23423
0500000US72111,72,111,Peёuelas,Muno,24282
0500000US72113,72,113,Ponce,Muno,166327
0500000US72115,72,115,Quebradillas,Muno,25919
0500000US72119,72,119,Rэo Grande,Muno,54304
0500000US72123,72,123,Salinas,Muno,31078
0500000US72125,72,125,San Germсn,Muno,35527
0500000US72127,72,127,San Juan,Muno,395326
0500000US72131,72,131,San Sebastiсn,Muno,42430
0500000US72135,72,135,Toa Alta,Muno,74066
0500000US72137,72,137,Toa Baja,Muno,89609
0500000US72141,72,141,Utuado,Muno,33149
0500000US72143,72,143,Vega Alta,Muno,39951
0500000US72147,72,147,Vieques,Muno,9301
0500000US72151,72,151,Yabucoa,Muno,37941
0500000US72153,72,153,Yauco,Muno,42043
0500000US05079,5,79,Lincoln,County,14134
0500000US12027,12,27,DeSoto,County,34862
0500000US48067,48,67,Cass,County,30464
0500000US48071,48,71,Chambers,County,35096
0500000US48073,48,73,Cherokee,County,50845
0500000US48077,48,77,Clay,County,10752
0500000US48083,48,83,Coleman,County,8895
0500000US48085,48,85,Collin,County,782341
0500000US48089,48,89,Colorado,County,20874
0500000US48091,48,91,Comal,County,108472
0500000US48095,48,95,Concho,County,4087
0500000US48097,48,97,Cooke,County,38437
0500000US48103,48,103,Crane,County,4375
0500000US48105,48,105,Crockett,County,3719
0500000US56017,56,17,Hot Springs,County,4812
0500000US56019,56,19,Johnson,County,8569
0500000US56021,56,21,Laramie,County,91738
